scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s029,100,5.0016,sequential,sequential,2,true,,1125.7955368966616,1.6151996090693195,1.1363,15.0,0.9590,163,1125.796,"[0.8327, 1.6152]","[0.8395, 1.1885]",1.188481939014262,2.5626326194265858e-5,optimized,1200.0,true
s029,90,4.5014,sequential,sequential,2,true,,1125.789576623642,1.6149682058968264,1.1363,15.0,0.9590,163,1125.79,"[0.8327, 1.615]","[0.8395, 1.1885]",1.188481939014262,1.9480435869605572e-5,optimized,1200.0,true
s029,80,4.0013,sequential,sequential,2,true,,1125.7411743908417,1.6096419106709094,1.1363,14.8,0.9514,163,1125.741,"[0.8323, 1.6096]","[0.8395, 1.1885]",1.188481939014262,3.914896072070405e-6,optimized,1200.0,true
s029,70,3.5011,sequential,sequential,2,true,,1125.3370761448566,1.5681912135807747,1.1359,15.0,0.9619,163,1125.337,"[0.8306, 1.5682]","[0.8395, 1.1885]",1.188481939014262,1.1207659670413705e-5,optimized,1200.0,true
s029,60,3.0010,sequential,sequential,2,true,,1125.2898374682109,1.5636369068205813,1.1358,15.0,0.9593,163,1125.29,"[0.8305, 1.5636]","[0.8395, 1.1885]",1.188481939014262,4.84402332883983e-5,optimized,1200.0,true
s029,50,2.5008,sequential,sequential,2,true,,1125.1877332771196,1.5568870740051601,1.1357,14.9,0.9525,163,1125.188,"[0.8302, 1.5569]","[0.8395, 1.1885]",1.188481939014262,1.4541471162170638e-5,optimized,1200.0,true
s029,40,2.0006,sequential,sequential,2,false,recovery_failed,1289.9371902343682,3.463301120820594,,15.5,0.9967,17080,1289.937,"[3.1189, 3.4633]","[3.1191, 3.4635]",3.4635321432068435,-1.462659281820594,recovery_failed,1350.0,false
s029,30,1.5005,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s030,100,8.7501,sequential,sequential,2,true,,840.0808173850098,8.749341915882308,1.0277,14.3,0.9302,135,840.081,"[2.0222, 8.7493]","[3.6257, 3.9077]",3.9077304409959686,0.0007254251176913584,optimized,1050.0,false
s030,90,7.8751,sequential,sequential,2,true,,850.1066282007631,7.873857021128806,1.0400,14.6,0.9530,2376,850.107,"[2.2103, 7.8739]","[3.6257, 3.9077]",3.9077304409959686,0.0011871482261110722,optimized,1050.0,false
s030,80,7.0001,sequential,sequential,2,true,,868.9861145237141,6.778608538299016,1.0631,14.5,0.9438,2376,868.986,"[2.2636, 6.7786]","[3.6257, 3.9077]",3.9077304409959686,0.01278253755424476,optimized,1050.0,false
s030,70,6.1250,sequential,sequential,2,true,,950.4959154525012,3.9077304409959686,1.1628,14.0,0.9114,2376,950.496,"[3.6257, 3.9077]","[3.6257, 3.9077]",3.9077304409959686,0.015926336520625927,seed_only,1050.0,false
s030,60,5.2500,sequential,sequential,2,true,,950.4959154525012,3.9077304409959686,1.1628,13.9,0.9071,2376,950.496,"[3.6257, 3.9077]","[3.6257, 3.9077]",3.9077304409959686,0.015926336520625927,seed_only,1050.0,false
s030,50,4.3750,sequential,sequential,2,true,,950.4959154525012,3.9077304409959686,1.1628,13.8,0.8974,2376,950.496,"[3.6257, 3.9077]","[3.6257, 3.9077]",3.9077304409959686,0.015926336520625927,seed_only,1050.0,false
s030,40,3.5000,sequential,sequential,2,false,recovery_failed,1231.9326596319565,6.283297055068852,,14.6,0.9535,6778,1231.933,"[6.7742, 6.2833]","[6.7742, 6.2833]",6.283297055068852,-2.7832695190688517,recovery_failed,1350.0,false
s030,30,2.6250,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s031,100,8.7490,sequential,sequential,2,true,,1041.200083809132,5.316877282611346,1.1274,15.9,1.0144,169,1041.2,"[4.9004, 5.3169]","[5.0556, 5.1221]",5.122072519766503,1.2655294792930362e-6,optimized,1200.0,true
s031,90,7.8741,sequential,sequential,2,true,,1037.0618808099427,5.364291275417843,1.1229,16.1,1.0242,169,1037.062,"[4.7505, 5.3643]","[5.0556, 5.1221]",5.122072519766503,5.563504851377365e-5,optimized,1200.0,true
s031,80,6.9992,sequential,sequential,2,true,,1036.6495852649984,5.280102932548661,1.1224,16.1,1.0256,169,1036.65,"[4.4671, 5.2801]","[5.0556, 5.1221]",5.122072519766503,2.134483395618736e-5,optimized,1200.0,true
s031,70,6.1243,sequential,sequential,2,true,,1042.281031590673,5.468485082927308,1.1285,16.0,1.0184,169,1042.281,"[4.8953, 5.4685]","[5.0556, 5.1221]",5.122072519766503,2.4609797153767432e-5,optimized,1200.0,true
s031,60,5.2494,sequential,sequential,2,true,,1050.661653442187,4.922961386062477,1.1376,14.9,0.9490,169,1050.662,"[4.7957, 4.923]","[5.0556, 5.1221]",5.122072519766503,5.6367176764761095e-6,optimized,1200.0,true
s031,50,4.3745,sequential,sequential,2,false,recovery_failed,1119.361186262667,5.122072519766503,,14.8,0.9398,7063,1119.361,"[5.0556, 5.1221]","[5.0556, 5.1221]",5.122072519766503,-0.7475899267665032,recovery_failed,1200.0,true
s031,40,3.4996,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s031,30,2.6247,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s032,100,7.4877,sequential,sequential,2,true,,1098.4693833459648,5.089270725443091,1.1397,14.7,0.9390,188,1098.469,"[3.5849, 5.0893]","[3.6306, 4.7174]",4.717415637611487,1.4167457063886104e-6,optimized,1200.0,false
s032,90,6.7389,sequential,sequential,2,true,,1103.5594787071493,5.081372063541862,1.1450,14.6,0.9312,188,1103.559,"[3.5857, 5.0814]","[3.6306, 4.7174]",4.717415637611487,3.3315953041892046e-9,optimized,1200.0,false
s032,80,5.9901,sequential,sequential,2,true,,1110.6187251832107,5.072067969877047,1.1523,14.6,0.9347,188,1110.619,"[3.5861, 5.0721]","[3.6306, 4.7174]",4.717415637611487,3.9074894882796795e-6,optimized,1200.0,false
s032,70,5.2414,sequential,sequential,2,true,,1135.2282493552038,5.119056690163474,1.1779,14.3,0.9147,188,1135.228,"[3.5708, 5.1191]","[3.6306, 4.7174]",4.717415637611487,7.828899245192588e-6,optimized,1200.0,false
s032,60,4.4926,sequential,sequential,2,false,recovery_failed,1154.735533166351,4.717415637611487,,14.9,0.9515,5816,1154.736,"[3.6306, 4.7174]","[3.6306, 4.7174]",4.717415637611487,-0.22480662361148696,recovery_failed,1200.0,false
s032,50,3.7438,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s032,40,2.9951,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s032,30,2.2463,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s033,100,5.6674,sequential,sequential,2,true,,1120.1603702925875,5.087597248580671,1.4954,16.2,1.0381,2865,1120.16,"[5.0864, 5.0876]","[5.0864, 5.0876]",5.087597248580671,0.01611111211111111,seed_only,1200.0,false
s033,90,5.1006,sequential,sequential,2,true,,1120.1603702925875,5.087597248580671,1.4954,16.2,1.0384,2865,1120.16,"[5.0864, 5.0876]","[5.0864, 5.0876]",5.087597248580671,0.013044978419328501,seed_only,1200.0,false
