node,parent,agent,x,y,heading,dist,unc,c11,c12,c22,on_solution
4319,1955,2,1121.007785,-513.094076,-0.783043,1950.000000,6.937113,62.048598,-26.748108,48.854224,false
4320,788,1,-143.371107,75.874802,3.460008,2100.000000,16.886113,284.973743,-65.015090,300.140824,false
4320,788,2,-143.371107,75.874802,3.460008,2100.000000,16.886113,284.973743,-65.015090,300.140824,false
4321,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4321,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4322,2406,1,1063.618498,270.537776,1.122124,1800.000000,10.685930,124.516168,40.630040,117.976261,false
4322,2406,2,1063.618498,270.537776,1.122124,1800.000000,10.685930,124.516168,40.630040,117.976261,false
4323,710,1,582.073774,254.270514,2.742068,1950.000000,5.484278,44.254486,-5.972561,21.247915,false
4323,710,2,449.127056,-14.301593,6.719288,1950.000000,12.553214,198.789391,3.361572,124.975271,false
4324,1891,1,-12.910550,414.951524,-3.334398,2100.000000,5.197254,74.489690,-12.347165,11.841515,false
4324,1891,2,1076.666553,38.308273,-7.364971,2100.000000,14.339273,201.921376,-37.645676,216.394243,false
4325,3787,1,-162.065998,489.436134,1.704762,2550.000000,16.660266,268.754633,21.433818,288.372470,false
4325,3787,2,1158.558953,499.891946,-5.382786,2550.000000,16.473585,262.453806,30.018821,284.041191,false
4326,23,1,925.891938,-85.571121,1.391207,1500.000000,5.284012,12.187379,2.621158,64.529087,false
4326,23,2,1047.588031,-489.207354,-1.235089,1500.000000,5.278994,14.325500,-10.978636,62.625615,false
4327,2213,1,320.567223,165.879422,4.742975,1950.000000,3.896010,6.090740,-0.850567,37.946486,false
4327,2213,2,320.567223,165.879422,4.742975,1950.000000,3.896010,6.090740,-0.850567,37.946486,false
4328,2018,1,959.687690,104.473619,6.614284,2100.000000,16.663049,332.968960,-10.849413,231.887151,false
4328,2018,2,959.687690,104.473619,6.614284,2100.000000,16.663049,332.968960,-10.849413,231.887151,false
4329,2710,1,419.700638,366.535834,-4.823597,2700.000000,0.924445,1.211487,0.121068,0.614942,false
4329,2710,2,940.894589,-18.232053,8.461745,2700.000000,8.143958,87.128812,8.774358,51.370713,false
4330,3095,1,63.366917,197.966588,1.915586,1800.000000,13.108764,182.632701,28.593098,166.161069,false
4330,3095,2,928.754725,341.470437,1.950934,1800.000000,12.933740,169.469125,-24.597392,168.692538,false
4331,2803,1,612.045304,-227.846358,5.580834,1650.000000,6.601419,44.213551,-6.147363,43.807758,false
4331,2803,2,612.045304,-227.846358,5.580834,1650.000000,6.601419,44.213551,-6.147363,43.807758,false
4332,1310,1,215.168498,193.569858,-7.640324,1500.000000,10.617213,111.253863,-5.082663,114.448238,false
4332,1310,2,923.258156,-291.486610,-1.988979,1500.000000,8.461394,82.450616,-19.339547,66.705247,false
4333,1809,1,801.327028,248.350446,2.549418,1800.000000,10.598624,128.792977,20.155429,101.127080,false
4333,1809,2,801.327028,248.350446,2.549418,1800.000000,10.598624,128.792977,20.155429,101.127080,false
4334,3949,1,850.348176,350.785065,7.390725,2400.000000,9.432691,64.136997,36.055242,143.702504,false
4334,3949,2,850.348176,350.785065,7.390725,2400.000000,9.432691,64.136997,36.055242,143.702504,false
4335,728,1,538.965676,67.994539,5.864051,1650.000000,14.789100,233.034985,-18.952995,206.821126,false
4335,728,2,538.965676,67.994539,5.864051,1650.000000,14.789100,233.034985,-18.952995,206.821126,false
4336,1924,1,387.575591,468.364237,-4.396037,1950.000000,0.963218,1.206203,0.078101,0.718693,false
4336,1924,2,387.575591,468.364237,-4.396037,1950.000000,0.963218,1.206203,0.078101,0.718693,false
4337,1451,1,924.875244,-370.641086,-6.918411,2550.000000,3.184404,16.100498,-6.084601,8.686108,false
4337,1451,2,940.439128,-313.227533,-6.791902,2550.000000,3.951960,29.561774,-12.881107,13.863999,false
4338,2449,1,1312.153516,-24.668643,6.557995,2550.000000,16.820810,365.944208,34.978763,222.105895,false
4338,2449,2,1312.153516,-24.668643,6.557995,2550.000000,16.820810,365.944208,34.978763,222.105895,false
4339,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4339,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4340,1054,1,273.142056,249.791268,-0.167712,900.000000,7.456787,74.038873,-0.933111,41.770472,false
4340,1054,2,-34.209179,-38.382215,5.898012,900.000000,11.181237,125.631073,-14.814391,126.158932,false
4341,1894,1,112.761376,740.758318,1.455215,750.000000,8.043203,26.093488,24.813332,183.988482,false
4341,1894,2,112.761376,740.758318,1.455215,750.000000,8.043203,26.093488,24.813332,183.988482,false
4342,1394,1,-143.983971,251.642529,-4.502499,1500.000000,11.428431,144.941000,20.235725,120.519436,false
4342,1394,2,861.499349,116.198824,2.209255,1500.000000,11.132844,134.165064,-28.768302,120.663266,false
4343,4263,1,952.316692,-118.955141,4.320167,2550.000000,11.177485,123.734242,7.784115,126.639495,false
4343,4263,2,952.316692,-118.955141,4.320167,2550.000000,11.177485,123.734242,7.784115,126.639495,false
4344,2109,1,871.889469,-145.873577,1.787881,2400.000000,7.222686,46.736208,-11.219298,60.922555,false
4344,2109,2,132.805950,-217.283489,1.917546,2400.000000,13.311143,218.535708,-3.595104,143.720171,false
4345,549,1,1038.238414,-154.394117,-1.012607,1650.000000,10.543030,94.713152,-11.493063,131.846851,false
4345,549,2,149.436530,-137.301774,2.091313,1650.000000,8.828301,83.281507,4.492068,73.181315,false
4346,1846,1,694.670342,-814.040008,-1.657212,2250.000000,5.662915,12.975541,5.716503,81.774944,false
4346,1846,2,694.670342,-814.040008,-1.657212,2250.000000,5.662915,12.975541,5.716503,81.774944,false
4347,4185,1,-135.458524,247.108564,0.503435,2700.000000,17.234465,323.913748,21.007030,273.733974,false
4347,4185,2,940.251756,106.248016,0.136352,2700.000000,9.749850,85.408930,-22.636454,111.800154,false
4348,3662,1,915.443864,263.473387,1.947547,1950.000000,10.741463,129.966942,29.833205,109.276546,false
4348,3662,2,915.443864,263.473387,1.947547,1950.000000,10.741463,129.966942,29.833205,109.276546,false
4349,3886,1,1169.450136,44.550600,-6.883925,2550.000000,9.417907,153.995037,-39.305965,61.119570,false
4349,3886,2,861.494947,-446.273326,4.334334,2550.000000,1.424082,2.681163,-0.306511,1.569009,false
4350,2720,1,-313.937719,72.194634,-3.816690,1350.000000,13.674266,207.516659,10.359817,169.002908,false
4350,2720,2,98.813824,81.050755,8.724070,1350.000000,13.621142,203.201270,-29.155205,173.588734,false
4351,1215,1,616.509242,-145.574693,6.241298,2250.000000,7.470285,67.708222,2.944078,46.122662,false
4351,1215,2,616.509242,-145.574693,6.241298,2250.000000,7.470285,67.708222,2.944078,46.122662,false
4352,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4352,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4353,2950,1,1213.123358,-131.599522,-0.191636,1500.000000,10.119425,205.651594,-77.031784,79.844858,false
4353,2950,2,1213.123358,-131.599522,-0.191636,1500.000000,10.119425,205.651594,-77.031784,79.844858,false
4354,1216,1,1080.537233,295.823357,7.405202,2700.000000,12.969489,160.399553,7.099769,176.710098,false
4354,1216,2,1080.537233,295.823357,7.405202,2700.000000,12.969489,160.399553,7.099769,176.710098,false
4355,3018,1,721.419601,325.327966,-6.363758,1950.000000,3.165509,23.626388,-2.001437,4.419429,false
4355,3018,2,721.419601,325.327966,-6.363758,1950.000000,3.165509,23.626388,-2.001437,4.419429,false
4356,1830,1,691.513981,-265.366527,0.695729,1650.000000,3.374342,14.600059,5.310591,10.811434,false
4356,1830,2,1075.463072,-169.353321,-1.269878,1650.000000,12.143996,162.019544,-6.188118,134.475453,false
4357,1938,1,30.024414,150.410430,-5.560905,1500.000000,12.168956,184.087064,-23.450343,122.108747,false
4357,1938,2,30.024414,150.410430,-5.560905,1500.000000,12.168956,184.087064,-23.450343,122.108747,false
4358,2877,1,624.841265,-382.382182,5.496455,1650.000000,2.914808,11.429908,-6.837037,10.405060,false
4358,2877,2,963.710564,55.128961,0.063916,1650.000000,9.429475,95.650329,-11.549762,84.048586,false
4359,3044,1,-102.326434,217.002337,1.683031,1650.000000,14.812702,183.029677,-50.708110,277.084890,false
4359,3044,2,-102.326434,217.002337,1.683031,1650.000000,14.812702,183.029677,-50.708110,277.084890,false
4360,2592,1,706.968534,-51.024796,2.934732,1500.000000,8.849565,81.686339,-3.231050,75.210206,false
4360,2592,2,941.482897,197.279310,0.662680,1500.000000,8.720320,73.439403,19.767668,84.061804,false
4361,3825,1,79.891842,-774.347383,4.408508,1800.000000,8.898454,58.839367,45.458850,141.680173,false
4361,3825,2,-34.524450,29.821537,2.157338,1800.000000,9.773785,78.113802,-20.895309,122.411118,false
4362,4315,1,-97.710774,-314.118558,4.959004,1050.000000,11.960389,121.979680,-21.262077,171.468220,false
4362,4315,2,-97.710774,-314.118558,4.959004,1050.000000,11.960389,121.979680,-21.262077,171.468220,false
4363,1457,1,784.075873,-402.527087,-2.287384,1800.000000,1.008804,1.343089,-0.136327,0.784959,false
4363,1457,2,447.448857,-231.818870,-3.220656,1800.000000,0.934506,0.895131,-0.080552,0.859254,false
4364,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4364,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4365,3659,1,344.643336,529.238406,1.740138,900.000000,2.427906,4.390438,-0.593721,7.994716,false
4365,3659,2,344.643336,529.238406,1.740138,900.000000,2.427906,4.390438,-0.593721,7.994716,false
4366,3477,1,-94.594938,-172.445300,10.875833,2400.000000,9.950123,101.206218,43.292805,115.370844,false
4366,3477,2,-94.594938,-172.445300,10.875833,2400.000000,9.950123,101.206218,43.292805,115.370844,false
4367,4072,1,961.380660,299.995229,2.174283,1500.000000,10.957137,151.235801,-14.101321,96.623799,false
4367,4072,2,961.380660,299.995229,2.174283,1500.000000,10.957137,151.235801,-14.101321,96.623799,false
4368,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4368,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
4369,3724,1,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
4369,3724,2,1323.766757,-108.578228,-0.250826,1950.000000,13.677866,262.860174,-61.703040,147.636278,false
4370,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4370,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4371,778,1,-31.150594,-348.578550,-2.231275,1500.000000,7.571992,62.897823,33.115535,69.699506,false
4371,778,2,777.692315,-339.643087,-0.003043,1500.000000,1.018239,1.434818,-0.156976,0.766380,false
4372,2811,1,-26.726346,-626.655967,-8.688730,2100.000000,8.921226,96.345149,46.619317,88.303929,false
4372,2811,2,-26.726346,-626.655967,-8.688730,2100.000000,8.921226,96.345149,46.619317,88.303929,false
4373,4344,1,1021.794500,-140.536734,0.035586,2550.000000,8.565564,84.194012,-10.034084,65.131417,false
4373,4344,2,-16.975853,-225.371214,3.195537,2550.000000,13.950130,255.938802,-1.800446,147.983743,false
4374,727,1,1015.279171,190.027211,6.498600,2700.000000,11.116048,150.836839,22.952598,104.719147,false
4374,727,2,1015.279171,190.027211,6.498600,2700.000000,11.116048,150.836839,22.952598,104.719147,false
4375,3502,1,507.071122,-273.664167,-3.125959,2100.000000,0.866972,0.766394,-0.069840,0.743537,false
4375,3502,2,507.071122,-273.664167,-3.125959,2100.000000,0.866972,0.766394,-0.069840,0.743537,false
4376,3537,1,387.949473,-415.083195,5.649953,1500.000000,0.885154,0.784553,-0.061599,0.787280,false
4376,3537,2,426.970302,-257.431974,3.644868,1500.000000,0.883880,0.782303,-0.061535,0.785027,false
4377,761,1,570.933890,333.736043,6.323553,1800.000000,1.104862,1.950052,-0.213469,0.787532,false
4377,761,2,570.933890,333.736043,6.323553,1800.000000,1.104862,1.950052,-0.213469,0.787532,false
4378,1760,1,71.821085,-160.377455,0.412954,1950.000000,13.923553,196.914507,-22.983328,193.545929,false
4378,1760,2,847.206122,-317.300785,5.811850,1950.000000,1.471434,2.866588,-0.389616,1.688255,false
4379,3709,1,-153.128502,646.142925,7.779464,2400.000000,16.533876,263.834237,21.916874,285.069133,false
4379,3709,2,402.771610,601.687800,6.887090,2400.000000,7.026792,72.606406,19.815060,38.985643,false
4380,1063,1,832.742782,-258.944839,-0.524294,2100.000000,4.138716,22.231255,-3.406689,13.719743,false
4380,1063,2,832.742782,-258.944839,-0.524294,2100.000000,4.138716,22.231255,-3.406689,13.719743,false
4381,2128,1,960.995817,-473.950212,-1.424063,1950.000000,9.400552,85.917964,-8.167951,91.669307,false
4381,2128,2,960.995817,-473.950212,-1.424063,1950.000000,9.400552,85.917964,-8.167951,91.669307,false
4382,2335,1,679.090652,46.355333,-4.544306,2700.000000,5.873987,15.527630,-13.358929,88.163377,false
4382,2335,2,679.090652,46.355333,-4.544306,2700.000000,5.873987,15.527630,-13.358929,88.163377,false
4383,3610,1,56.612147,395.318935,9.351379,1500.000000,8.406816,104.178686,5.174599,48.202465,false
4383,3610,2,56.612147,395.318935,9.351379,1500.000000,8.406816,104.178686,5.174599,48.202465,false
4384,585,1,500.949357,-432.958489,3.843563,2400.000000,2.286301,5.305265,-0.033029,5.150436,false
4384,585,2,500.949357,-432.958489,3.843563,2400.000000,2.286301,5.305265,-0.033029,5.150436,false
4385,1648,1,-55.299553,64.156938,-4.902215,1650.000000,10.159351,59.209331,30.396661,195.522558,false
4385,1648,2,350.907177,114.553839,-0.451621,1650.000000,10.276514,62.880141,15.639897,181.255763,false
4386,1746,1,660.086555,-366.196500,-0.093115,1050.000000,1.889640,5.823324,-0.599981,2.251319,false
4386,1746,2,51.532068,-432.313790,-0.221210,1050.000000,8.324660,90.306159,12.642440,54.949922,false
4387,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4387,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
4388,2791,1,66.035722,33.009994,-4.746745,2700.000000,9.654010,92.493433,11.220996,95.273079,false
4388,2791,2,66.035722,33.009994,-4.746745,2700.000000,9.654010,92.493433,11.220996,95.273079,false
4389,735,1,435.874712,209.621165,-6.254254,1800.000000,10.127910,139.456795,11.084211,76.327573,false
4389,735,2,979.928315,-464.089982,-1.275070,1800.000000,9.385199,84.263642,-17.053062,95.524438,false
4390,1258,1,1087.749821,-108.716458,0.400793,1500.000000,8.505022,103.871805,16.460567,52.982234,false
4390,1258,2,584.888088,235.479806,2.118841,1500.000000,6.515529,46.612426,-17.201036,45.010692,false
4391,3164,1,71.932649,-242.973965,2.521231,1500.000000,14.072510,209.922346,-48.271660,197.921873,false
4391,3164,2,71.932649,-242.973965,2.521231,1500.000000,14.072510,209.922346,-48.271660,197.921873,false
4392,330,1,-180.986339,-241.940307,-2.644828,750.000000,9.728182,127.682719,32.121091,78.225362,false
4392,330,2,496.301057,-378.414389,-0.894442,750.000000,0.909825,0.820081,-0.126191,0.854972,false
4393,1086,1,-142.146029,528.852721,-3.853104,1650.000000,12.192185,176.350860,-30.882493,130.707411,false
4393,1086,2,325.034733,154.391839,3.254025,1650.000000,7.743312,82.376677,-1.763280,43.679565,false
4394,755,1,878.882395,-441.969950,-1.295085,1200.000000,1.654931,3.099555,-0.550034,2.517636,false
4394,755,2,878.882395,-441.969950,-1.295085,1200.000000,1.654931,3.099555,-0.550034,2.517636,false
4395,2950,1,753.477681,-324.918607,-2.153710,1500.000000,1.098533,1.611692,-0.191295,0.926293,false
4395,2950,2,753.477681,-324.918607,-2.153710,1500.000000,1.098533,1.611692,-0.191295,0.926293,false
4396,303,1,850.700259,-272.135063,0.904479,1950.000000,2.565466,7.160944,2.904360,7.227115,false
4396,303,2,324.085201,-231.974428,-2.203276,1950.000000,5.424053,31.072432,-0.835670,27.878592,false
4397,2097,1,630.478746,111.320369,-8.008039,2100.000000,6.718034,43.704597,4.037542,46.978985,false
4397,2097,2,1027.595834,-28.050305,6.086629,2100.000000,14.492628,226.988118,-5.959966,194.506879,false
4398,1779,1,549.422154,233.748676,2.915804,2100.000000,10.023856,138.672539,-22.493713,76.451560,false
4398,1779,2,576.390716,216.273673,2.958105,2100.000000,10.023940,138.674194,-22.493748,76.453121,false
4399,3979,1,-141.946801,-73.039668,4.872102,2550.000000,16.685513,275.728776,8.917956,281.398327,false
4399,3979,2,908.718187,-558.573200,-1.773683,2550.000000,8.479559,68.298863,-1.693604,75.739159,false
4400,168,1,46.468824,268.480155,2.135356,1950.000000,13.874626,217.999548,23.197609,172.460888,false
4400,168,2,1155.959852,-71.483243,-1.008848,1950.000000,13.576960,192.436772,-45.629611,187.391558,false
4401,1992,1,-271.152760,52.804962,-4.379622,1950.000000,14.268494,192.268437,4.007940,215.661576,false
4401,1992,2,-271.152760,52.804962,-4.379622,1950.000000,14.268494,192.268437,4.007940,215.661576,false
4402,3382,1,382.904949,489.068346,0.335858,2100.000000,1.245421,2.250205,0.244310,1.095684,false
4402,3382,2,382.904949,489.068346,0.335858,2100.000000,1.245421,2.250205,0.244310,1.095684,false
4403,2263,1,-256.596653,-627.842570,-2.009569,2250.000000,15.117846,206.104056,54.195627,267.689714,false
4403,2263,2,836.806931,566.721670,8.115626,2250.000000,12.007695,138.903873,-26.175646,154.599034,false
4404,2619,1,287.051089,226.260150,-6.149416,1050.000000,9.488993,109.948607,2.267003,73.784641,false
4404,2619,2,-3.394532,-239.729470,-3.619456,1050.000000,10.072531,109.380364,-19.522299,97.589871,false
4405,4334,1,980.848414,276.827727,5.767595,2550.000000,10.899906,93.533756,21.756797,155.972412,false
4405,4334,2,980.848414,276.827727,5.767595,2550.000000,10.899906,93.533756,21.756797,155.972412,false
4406,4085,1,-360.825500,279.596771,-4.051644,2550.000000,16.348836,269.393086,3.355347,265.234082,false
4406,4085,2,161.992450,535.439950,1.242363,2550.000000,16.030037,250.206889,55.770635,276.330814,false
4407,82,1,390.819162,-276.633059,4.789880,1500.000000,0.954303,0.904393,-0.081820,0.924441,false
